timestamp,open,high,low,close,volume
1732167000000,97671.70,97899.90,97415.60,97572.60,5783.899
1732167900000,97572.70,97600.00,96720.10,97343.00,7771.767
1732168800000,97343.10,97414.00,96976.30,97174.70,2717.266
1732169700000,97174.70,97430.80,96779.90,97117.40,3963.743
1732170600000,97117.40,97443.00,97109.00,97394.70,2057.976
1732171500000,97394.80,97396.90,96958.00,97041.40,2327.979
1732172400000,97041.50,97183.00,96950.00,97141.00,1808.875
1732173300000,97141.00,97404.30,97055.20,97144.00,2626.066
1732174200000,97144.00,97400.00,97050.10,97073.70,1561.843
1732175100000,97073.70,97124.50,96930.70,96950.00,1964.261
1732176000000,96950.00,97189.30,96868.90,96986.90,2080.884
1732176900000,96986.80,97154.90,96837.90,96910.30,1666.922
1732177800000,96910.30,96970.00,96757.60,96821.60,1672.868
1732178700000,96821.70,97152.00,96791.30,97132.90,1840.879
1732179600000,97132.80,97730.90,97055.20,97448.90,4738.251
1732180500000,97448.90,97650.00,97448.80,97450.00,2355.641
1732181400000,97450.10,97617.70,97359.10,97575.90,2379.364
1732182300000,97575.90,97684.90,97475.60,97640.80,2145.687
1732183200000,97640.80,97728.20,97433.00,97458.10,2046.527
1732184100000,97458.00,97659.80,97311.00,97580.00,2503.916
1732185000000,97580.00,97745.00,97580.00,97637.10,2223.868
1732185900000,97637.00,97787.70,97515.00,97755.50,3071.202
1732186800000,97755.50,98438.90,97728.70,98249.20,14712.733
1732187700000,98249.30,98360.30,98008.10,98054.40,5103.283
1732188600000,98054.50,98138.60,97780.00,98040.00,3962.893
1732189500000,98040.00,98097.50,97836.20,98014.00,2404.714
1732190400000,98014.00,98289.30,97860.00,97900.50,4572.906
1732191300000,97900.50,98201.10,97680.00,97957.20,6989.073
1732192200000,97957.20,98052.10,97700.00,97922.80,3845.608
1732193100000,97922.80,97952.00,97250.50,97324.20,6564.696
1732194000000,97324.20,97620.50,97298.20,97460.00,4430.899
1732194900000,97459.90,97520.00,97001.30,97139.10,5412.991
1732195800000,97139.00,97770.90,97103.70,97532.80,5047.425
1732196700000,97532.70,97659.80,97426.00,97545.30,2488.409
1732197600000,97544.10,97573.80,97265.00,97470.50,2387.228
1732198500000,97470.40,97604.90,97198.60,97327.20,2946.357
1732199400000,97327.40,97414.20,96522.90,97285.80,12190.799
1732200300000,97285.80,97732.30,96933.40,97068.30,8073.714
1732201200000,97068.30,97068.40,96450.00,96954.90,9729.719
1732202100000,96954.90,97183.40,96166.20,96194.90,8021.279
1732203000000,96195.00,96463.60,95625.00,96271.90,12611.838
1732203900000,96271.90,96952.60,96069.80,96684.00,8645.427
1732204800000,96684.10,96950.80,96311.00,96769.90,5483.106
1732205700000,96769.90,97342.90,96661.00,97168.90,5183.447
1732206600000,97169.00,97272.10,96943.10,97219.90,3048.987
1732207500000,97219.90,97500.00,97035.60,97175.50,3295.857
1732208400000,97175.50,97390.50,96950.00,97324.50,2522.914
1732209300000,97324.40,97679.90,97289.30,97649.60,3151.909
1732210200000,97649.60,97690.40,97405.20,97620.70,2269.545
1732211100000,97620.60,98105.20,97532.10,98099.30,4294.738
1732212000000,98099.30,98198.40,97680.00,98011.50,5313.014
1732212900000,98011.60,98383.70,97870.90,98362.00,4535.033
1732213800000,98362.00,98499.90,98000.10,98097.00,4821.788
1732214700000,98097.00,98386.00,97934.00,98290.10,2747.329
1732215600000,98290.10,98945.90,98198.70,98875.00,8535.676
1732216500000,98873.50,99100.00,98447.80,98772.00,10438.492
1732217400000,98772.00,98905.30,98267.60,98420.50,4062.181
1732218300000,98420.50,98420.50,97791.90,97891.50,6491.091
1732219200000,97891.50,98544.80,97838.20,98334.00,3606.408
1732220100000,98333.90,98746.10,98333.90,98608.90,2765.645
1732221000000,98608.90,98731.90,97783.90,97937.10,4455.021
1732221900000,97937.10,98338.70,97650.00,98152.60,3919.913
1732222800000,98152.50,98265.00,97531.70,98157.20,4774.543
1732223700000,98157.30,98268.90,97850.00,97976.20,2073.003
1732224600000,97976.10,98072.80,97599.70,97859.40,2642.175
1732225500000,97859.40,98041.40,97615.00,97998.20,1732.733
1732226400000,97998.20,98146.00,97870.00,97920.90,1217.643
1732227300000,97920.90,98220.50,97920.90,98220.40,1036.983
1732228200000,98220.50,98300.00,98063.20,98269.70,1325.578
1732229100000,98269.70,98461.50,98177.60,98392.10,1407.791
1732230000000,98392.20,98767.00,98353.60,98589.90,3285.073
1732230900000,98590.00,98650.00,98394.40,98407.60,1388.414
1732231800000,98407.50,98590.00,98337.20,98580.00,938.043
1732232700000,98579.90,98646.50,98345.80,98366.80,1710.868
1732233600000,98366.80,98573.80,98176.10,98280.00,1772.466
1732234500000,98280.00,98477.90,98209.10,98477.80,945.919
1732235400000,98477.80,98532.60,98081.00,98191.40,1780.054
1732236300000,98191.40,98191.40,97877.10,98044.10,2454.987
1732237200000,98044.20,98237.40,97884.20,98214.10,1638.714
1732238100000,98214.10,98432.20,98150.00,98412.20,1500.878
1732239000000,98412.30,98412.30,97884.20,97928.10,1630.476
1732239900000,97928.10,98186.30,97860.10,98099.90,1316.765
1732240800000,98100.00,98333.30,98060.50,98289.00,1001.918
1732241700000,98289.00,98441.30,98147.50,98385.50,1330.083
1732242600000,98385.50,98852.40,98319.50,98629.80,3598.117
1732243500000,98629.90,98813.50,98494.20,98651.10,2089.082
1732244400000,98651.10,99076.70,98596.70,98971.70,2324.358
1732245300000,98971.60,99414.00,98640.10,98712.20,9711.394
1732246200000,98712.20,98826.00,98443.00,98691.90,3789.727
1732247100000,98691.90,98927.10,98691.90,98888.90,1731.665
1732248000000,98888.90,99033.20,98789.60,98816.90,1713.055
1732248900000,98816.90,98975.50,98710.10,98906.00,1805.517
1732249800000,98906.00,99166.60,98816.50,99072.60,2140.464
1732250700000,99072.60,99085.00,98704.50,98841.70,1618.862
1732251600000,98841.60,98940.10,98550.00,98833.20,2049.592
1732252500000,98833.20,99000.00,98616.30,99000.00,1222.028
1732253400000,98999.90,99040.00,98871.00,98912.70,1043.383
1732254300000,98912.80,98915.60,98820.00,98820.10,650.308
1732255200000,98820.10,98932.70,98703.30,98780.00,1154.657
1732256100000,98781.10,99099.00,98744.80,98801.20,2153.465
1732257000000,98801.20,98865.50,98670.00,98865.50,1434.680
1732257900000,98865.50,99048.90,98786.40,99048.80,1006.879
1732258800000,99048.90,99109.90,98895.90,98998.40,2591.740
1732259700000,98998.30,99320.80,98950.50,99291.00,4046.139
1732260600000,99291.00,99537.60,99250.00,99450.10,4915.091
1732261500000,99450.10,99492.60,99164.20,99252.60,3279.802
1732262400000,99252.60,99340.00,99059.00,99089.70,2449.541
1732263300000,99089.60,99262.60,98945.20,99224.30,2743.041
1732264200000,99224.40,99244.80,98824.20,98849.90,2736.981
1732265100000,98850.00,99035.50,98840.00,98891.20,1684.767
1732266000000,98891.20,98929.20,98618.00,98620.40,2486.526
1732266900000,98620.50,98781.00,98461.50,98546.90,3017.698
1732267800000,98547.00,98730.00,98510.80,98631.90,2568.738
1732268700000,98632.00,98836.60,98530.00,98775.40,1431.209
1732269600000,98775.40,98845.40,98500.00,98568.80,1766.544
1732270500000,98568.80,98650.90,98357.70,98442.70,2275.446
1732271400000,98442.70,98609.70,98350.00,98486.10,1569.549
1732272300000,98486.00,98578.60,98358.00,98461.20,1327.203
1732273200000,98461.10,98735.50,98300.00,98624.00,2420.890
1732274100000,98624.00,98836.00,98615.00,98780.10,1428.997
1732275000000,98780.00,98990.00,98780.00,98869.40,2249.515
1732275900000,98869.40,98968.10,98762.50,98929.90,1286.812
1732276800000,98930.00,99019.20,98750.60,98798.60,1767.843
1732277700000,98798.50,98945.00,98583.10,98776.30,1957.230
1732278600000,98776.30,98832.80,98647.00,98667.70,1009.035
1732279500000,98667.70,98840.20,98530.00,98680.50,1690.974
1732280400000,98680.50,98688.10,98258.00,98399.70,3052.968
1732281300000,98399.60,98470.00,97600.10,97653.90,10585.701
1732282200000,97653.90,98219.90,97367.40,97651.10,10589.903
1732283100000,97651.10,98234.20,97461.30,97814.00,7124.718
1732284000000,97814.00,98226.00,97598.90,98072.10,3711.861
1732284900000,98072.00,98195.00,97670.80,97715.20,2658.148
1732285800000,97715.20,98060.00,97382.00,97732.40,7342.343
1732286700000,97732.50,97924.80,97199.90,97370.30,6770.202
1732287600000,97370.40,98047.30,97237.80,97992.60,5143.017
1732288500000,97992.60,98458.50,97983.10,98340.00,6163.288
1732289400000,98339.90,98788.00,98201.10,98747.00,4634.271
1732290300000,98747.00,98824.00,98627.20,98696.50,3163.244
1732291200000,98696.60,98696.60,98264.20,98273.70,4703.687
1732292100000,98273.60,98643.00,98273.60,98550.00,2430.104
1732293000000,98549.90,98835.40,98430.00,98644.30,2799.202
1732293900000,98644.30,99060.00,98644.30,98911.80,4319.158
1732294800000,98911.80,99265.20,98789.60,99197.00,4181.469
1732295700000,99197.00,99347.10,98984.50,99166.30,3570.007
1732296600000,99166.20,99224.10,98826.90,98929.70,2483.001
1732297500000,98929.70,99188.00,98778.60,98828.20,2244.101
1732298400000,98828.10,99222.00,98812.50,99049.80,2155.263
1732299300000,99049.90,99171.00,98700.10,98728.30,2731.127
1732300200000,98728.30,99071.00,98728.30,98966.60,1796.718
1732301100000,98966.50,99220.00,98853.20,99142.70,3113.059
1732302000000,99142.70,99444.40,99110.10,99244.90,3900.125
1732302900000,99244.90,99467.40,99088.00,99405.70,3731.855
1732303800000,99405.60,99660.00,98888.00,99232.40,7404.242
1732304700000,99232.40,99537.40,99039.90,99112.60,2965.440
1732305600000,99112.60,99360.60,98942.00,99276.80,2853.920
1732306500000,99276.80,99500.00,99153.80,99267.00,2891.458
1732307400000,99267.00,99293.10,98962.40,99009.10,2812.390
1732308300000,99009.10,99300.00,98951.00,99187.40,2192.622
1732309200000,99187.40,99318.40,98804.10,99011.80,2435.018
1732310100000,99011.80,99150.70,98740.90,98878.70,1671.674
1732311000000,98878.60,99033.70,98801.80,99012.00,1260.153
1732311900000,99011.90,99313.60,98885.00,99289.30,2012.984
1732312800000,99289.30,99418.40,98801.00,99008.70,2410.281
1732313700000,99008.80,99093.60,98865.00,98916.00,1085.832
1732314600000,98916.00,98933.20,98508.10,98621.30,2569.885
1732315500000,98621.30,98700.10,98600.00,98630.10,784.926
1732316400000,98630.20,98886.90,98630.20,98821.80,1357.589
1732317300000,98821.80,98821.80,98668.80,98771.30,839.567
1732318200000,98771.30,98836.40,98691.20,98800.00,745.792
1732319100000,98800.00,98940.80,98800.00,98921.40,1070.950
1732320000000,98921.50,98921.50,98639.60,98725.70,1044.824
1732320900000,98725.70,98937.30,98700.00,98861.10,1119.682
1732321800000,98861.10,98918.30,98640.00,98650.00,1111.523
1732322700000,98650.00,98742.40,98571.00,98665.10,1270.099
1732323600000,98663.30,98686.30,98550.00,98598.00,827.014
1732324500000,98598.00,98638.40,98360.90,98404.90,1776.044
1732325400000,98405.00,98543.50,98352.30,98438.40,1299.053
1732326300000,98438.40,98700.00,98401.60,98625.10,950.572
1732327200000,98625.00,98632.00,98330.10,98389.50,893.555
1732328100000,98389.40,98483.70,98360.10,98475.80,758.603
1732329000000,98475.80,98598.40,98309.90,98578.30,1330.366
1732329900000,98578.30,98659.30,98462.70,98528.40,936.686
1732330800000,98528.50,98666.00,98441.00,98657.50,823.702
1732331700000,98657.50,98833.60,98615.50,98807.80,1619.586
1732332600000,98807.90,98850.00,98655.10,98663.00,945.333
1732333500000,98663.00,98822.50,98655.00,98702.60,547.188
1732334400000,98702.60,98747.30,98565.30,98612.60,1340.407
1732335300000,98612.60,98749.70,98529.20,98613.70,962.372
1732336200000,98613.60,98749.50,98465.30,98465.40,1208.821
1732337100000,98465.40,98654.80,98314.40,98611.20,1808.230
1732338000000,98611.10,98680.00,98410.80,98553.70,1005.331
1732338900000,98553.70,98559.40,98474.70,98520.00,449.867
1732339800000,98520.00,98740.40,98448.00,98717.60,784.173
1732340700000,98717.70,98808.30,98717.60,98790.30,870.351
1732341600000,98790.40,98835.00,98703.20,98748.10,684.528
1732342500000,98748.10,98748.10,98627.20,98675.10,568.432
1732343400000,98675.20,98810.00,98639.30,98795.10,470.132
1732344300000,98795.10,98842.80,98742.30,98749.90,567.265
1732345200000,98750.00,98766.50,98694.30,98710.40,402.022
1732346100000,98710.40,98784.90,98644.00,98644.00,446.829
1732347000000,98644.00,98644.10,98450.00,98535.00,1395.564
1732347900000,98534.90,98638.40,98500.00,98600.60,1090.748
1732348800000,98600.50,98666.00,98464.60,98500.00,785.101
1732349700000,98500.00,98550.00,98411.00,98425.90,1175.094
1732350600000,98425.90,98555.00,98400.00,98523.70,1485.281
1732351500000,98523.70,98571.00,98454.90,98495.70,617.807
1732352400000,98495.70,98541.80,98423.90,98470.70,578.021
1732353300000,98470.80,98489.80,98407.50,98489.80,589.046
1732354200000,98489.80,98587.90,98461.50,98463.20,710.739
1732355100000,98463.30,98502.00,98374.00,98502.00,788.487
1732356000000,98501.90,98621.60,98459.10,98584.00,919.053
1732356900000,98584.00,98605.00,98381.90,98403.10,912.411
1732357800000,98403.10,98466.20,98355.00,98458.30,663.752
1732358700000,98458.40,98522.30,98449.20,98467.90,454.760
1732359600000,98468.00,98549.90,98427.80,98488.30,402.784
1732360500000,98488.40,98564.60,98440.60,98527.30,661.878
1732361400000,98527.20,98586.80,98515.60,98544.20,371.262
1732362300000,98544.20,98544.20,98457.20,98470.80,669.714
1732363200000,98470.80,98598.70,98456.30,98581.60,614.427
1732364100000,98581.70,98581.70,98500.40,98576.80,625.874
1732365000000,98576.90,98666.00,98512.70,98657.10,1060.686
1732365900000,98657.10,98684.80,98512.80,98670.90,1320.839
1732366800000,98670.90,98875.70,98630.20,98875.60,1486.273
1732367700000,98875.60,98916.80,98772.90,98796.10,1792.845
1732368600000,98796.10,98860.00,98700.70,98746.40,975.298
1732369500000,98746.40,98746.40,98574.10,98587.90,951.095
1732370400000,98587.90,98661.00,98505.90,98598.50,1170.586
1732371300000,98598.50,98795.40,98557.10,98718.90,1027.857
1732372200000,98718.90,98822.00,98611.30,98785.40,1130.231
1732373100000,98785.50,98858.00,98713.20,98805.60,1118.318
1732374000000,98805.60,98847.60,98576.70,98682.10,1981.561
1732374900000,98682.10,98800.00,98629.40,98728.20,989.386
1732375800000,98728.20,98728.20,98412.80,98494.50,1846.024
1732376700000,98494.60,98528.60,98426.00,98426.00,1124.369
1732377600000,98426.10,98504.40,98245.00,98280.00,2379.115
1732378500000,98280.00,98280.00,97588.00,97730.00,10727.736
1732379400000,97730.00,98021.70,97541.20,97824.10,5199.601
1732380300000,97824.10,97881.20,97627.70,97751.50,2723.899
1732381200000,97751.50,97751.60,97368.00,97550.80,4963.795
1732382100000,97550.70,98015.10,97512.30,97969.80,3487.549
1732383000000,97969.70,98120.00,97920.70,98108.30,2234.920
1732383900000,98108.30,98108.30,97866.00,97958.90,1328.834
1732384800000,97958.80,98045.50,97700.00,97950.00,1649.321
1732385700000,97950.00,97979.20,97720.50,97828.80,627.436
1732386600000,97828.70,97846.20,97705.50,97765.30,510.839
1732387500000,97765.20,97940.00,97765.20,97893.30,531.240
1732388400000,97893.40,97893.40,97637.40,97649.00,695.126
1732389300000,97649.00,97736.00,97571.10,97573.60,868.926
1732390200000,97573.60,97600.90,97407.10,97470.40,1455.408
1732391100000,97470.40,97674.40,97450.00,97562.40,925.530
1732392000000,97562.50,97572.90,97351.30,97365.70,2162.302
1732392900000,97365.70,97518.00,97173.50,97254.20,2294.619
1732393800000,97254.20,97775.00,97205.00,97750.20,2485.779
1732394700000,97750.20,97778.80,97629.70,97764.40,900.060
1732395600000,97764.30,97860.80,97600.00,97793.40,913.912
1732396500000,97793.40,97863.00,97701.60,97845.10,825.473
1732397400000,97845.00,97984.80,97800.00,97946.30,1059.224
1732398300000,97946.30,98088.40,97917.20,98011.70,959.281
1732399200000,98011.80,98076.90,97886.60,97956.80,652.505
1732400100000,97956.90,97970.40,97800.00,97824.90,1025.058
1732401000000,97824.90,97830.60,97592.00,97647.60,914.810
1732401900000,97647.60,97808.70,97565.50,97707.10,486.489
1732402800000,97707.20,97791.70,97590.60,97760.10,711.768
1732403700000,97760.10,97800.00,97455.60,97503.90,987.162
1732404600000,97504.00,97725.00,97495.80,97700.00,808.581
1732405500000,97699.90,97775.10,97553.80,97725.50,552.363
1732406400000,97725.60,98004.50,97670.90,97870.00,1149.572
1732407300000,97870.10,98068.30,97850.00,98050.00,958.807
1732408200000,98050.00,98050.00,97822.80,97872.60,781.658
1732409100000,97872.60,98047.30,97835.00,97983.10,838.693
1732410000000,97983.20,98499.90,97983.20,98392.40,3553.839
1732410900000,98392.50,98453.60,98100.50,98224.80,1285.040
1732411800000,98224.80,98331.40,98102.30,98170.00,759.120
1732412700000,98170.00,98350.10,98170.00,98252.20,582.827
1732413600000,98252.20,98621.80,98252.20,98554.90,1664.030
1732414500000,98555.00,98620.60,98400.00,98587.40,1012.351
1732415400000,98587.30,98666.00,98493.10,98517.00,969.280
1732416300000,98517.00,98559.10,98426.10,98458.00,574.265
1732417200000,98458.00,98480.00,98273.80,98456.50,1040.075
1732418100000,98456.50,98492.00,98280.10,98328.70,687.802
1732419000000,98328.00,98330.30,98196.20,98234.40,794.217
1732419900000,98234.40,98298.20,98165.60,98260.80,536.052
1732420800000,98260.90,98332.40,98199.90,98254.00,470.813
1732421700000,98254.00,98254.10,98084.20,98190.00,917.249
1732422600000,98190.00,98210.00,97947.40,98094.60,1485.583
1732423500000,98094.50,98254.40,98057.10,98236.20,688.969
1732424400000,98236.10,98340.20,98190.30,98288.80,630.881
1732425300000,98288.70,98339.50,98185.60,98212.00,559.620
1732426200000,98212.00,98214.00,97966.10,97976.70,1460.825
1732427100000,97976.70,98345.60,97976.70,98322.50,993.038
1732428000000,98322.40,98388.00,98224.80,98224.90,468.149
1732428900000,98225.00,98354.30,98080.30,98290.20,778.752
1732429800000,98290.40,98345.00,98254.20,98289.60,346.956
1732430700000,98289.60,98484.00,98289.60,98420.10,757.937
1732431600000,98420.00,98481.40,98368.90,98450.00,1012.682
1732432500000,98450.00,98460.60,98263.00,98263.00,543.351
1732433400000,98263.00,98451.80,98234.30,98372.40,751.450
1732434300000,98372.40,98490.80,98303.20,98490.10,689.994
1732435200000,98490.10,98578.90,98385.40,98470.00,1273.755
1732436100000,98470.10,98514.90,98312.10,98331.90,545.203
1732437000000,98332.00,98332.00,98147.80,98147.90,781.001
1732437900000,98147.90,98187.00,98010.00,98137.60,1435.880
1732438800000,98137.70,98276.80,98132.10,98238.60,557.155
1732439700000,98238.60,98254.00,97911.30,97981.30,1325.120
1732440600000,97981.20,98045.00,97881.60,98035.50,811.504
1732441500000,98035.60,98094.60,97980.00,98011.10,451.146
1732442400000,98011.00,98050.00,97907.50,97936.00,792.784
1732443300000,97936.00,98018.80,97860.00,97950.00,844.208
1732444200000,97950.00,97974.40,97622.00,97669.10,1564.834
1732445100000,97669.00,97856.90,97504.20,97743.20,2113.290
1732446000000,97743.20,97824.10,97400.00,97566.00,2741.872
1732446900000,97565.90,97753.50,97340.00,97486.80,2076.918
1732447800000,97486.80,97637.90,97342.30,97578.50,1625.739
1732448700000,97578.40,97627.70,97286.00,97337.60,1613.659
1732449600000,97337.60,97488.50,97262.80,97422.40,1680.406
1732450500000,97422.50,97449.70,97068.50,97267.30,2989.346
1732451400000,97267.30,97267.30,96500.00,96712.90,10947.380
1732452300000,96712.90,96992.60,96450.10,96973.70,6057.800
1732453200000,96973.60,97402.50,96810.00,97271.90,5214.312
1732454100000,97271.80,97594.40,97220.00,97580.30,2587.452
1732455000000,97580.30,97680.00,97274.50,97288.90,2891.103
1732455900000,97288.90,97496.80,97201.10,97280.90,2223.254
1732456800000,97280.80,97285.60,96771.10,96771.20,2897.170
1732457700000,96771.10,96950.40,96667.00,96679.80,3212.618
1732458600000,96679.70,97200.00,96619.70,96963.90,3587.555
1732459500000,96963.90,97184.90,96870.80,97111.10,1353.560
1732460400000,97111.10,97167.80,96818.70,97017.50,1750.149
1732461300000,97017.50,97017.50,96500.00,96727.10,2400.310
1732462200000,96727.10,96800.00,96227.50,96409.50,5475.594
1732463100000,96409.50,96409.50,95976.00,95986.40,5082.256
1732464000000,95986.30,96399.60,95822.10,96202.80,6822.874
1732464900000,96202.80,96620.00,96022.90,96605.40,2800.989
1732465800000,96605.30,96609.20,96310.00,96589.10,2262.316
1732466700000,96589.00,96846.40,96450.00,96499.80,2832.041
1732467600000,96499.80,96505.50,95979.90,95980.00,3245.247
1732468500000,95980.00,96123.00,95892.50,95948.30,1875.432
1732469400000,95948.30,96109.80,95840.20,95875.00,2192.146
1732470300000,95874.90,96243.40,95840.10,95992.80,2108.494
1732471200000,95992.80,96234.40,95913.00,96140.90,1156.427
1732472100000,96140.90,96353.80,96140.80,96274.90,1222.797
1732473000000,96274.80,96485.50,96240.40,96443.10,1553.274
1732473900000,96443.10,96633.00,96423.00,96605.70,1218.451
1732474800000,96605.70,96605.70,96200.00,96329.30,1477.723
1732475700000,96329.30,96433.80,96214.60,96300.00,841.796
1732476600000,96300.00,96455.60,96280.40,96394.80,516.792
1732477500000,96394.70,96465.00,96362.40,96396.80,475.196
1732478400000,96396.80,96488.00,96265.10,96446.00,794.511
1732479300000,96446.00,96792.70,96401.90,96778.70,1313.000
1732480200000,96778.70,96848.50,96700.00,96833.70,1383.934
1732481100000,96833.70,96900.00,96733.70,96888.00,755.326
1732482000000,96888.00,96917.80,96645.30,96689.70,1056.680
1732482900000,96689.80,96850.00,96655.40,96776.80,758.744
1732483800000,96776.80,96950.00,96700.00,96914.30,833.490
1732484700000,96914.30,97061.40,96868.30,97037.70,1059.144
1732485600000,97037.70,97549.80,97037.70,97493.00,3313.040
1732486500000,97493.00,97890.00,97493.00,97647.90,3302.577
1732487400000,97647.90,97836.90,97400.90,97686.50,1755.351
1732488300000,97686.50,98086.30,97564.80,98082.00,1905.227
1732489200000,98082.10,98429.70,97970.90,98308.20,4170.722
1732490100000,98308.20,98425.90,98040.90,98047.10,2135.317
1732491000000,98047.10,98047.10,97577.70,97750.10,3116.541
1732491900000,97750.10,98082.90,97647.40,97960.40,2215.031
1732492800000,97960.50,98029.80,97701.10,97751.80,2012.541
1732493700000,97751.90,97979.20,97666.20,97675.60,1008.628
1732494600000,97675.60,97900.00,97574.40,97828.70,1313.164
1732495500000,97828.80,98106.90,97757.00,97763.20,1329.691
1732496400000,97763.20,97900.30,97562.10,97606.30,1921.495
1732497300000,97606.30,97686.60,96929.90,97142.20,3998.510
1732498200000,97142.10,97319.50,96965.00,97319.50,1935.737
1732499100000,97319.50,97386.00,97183.50,97257.20,1312.176
1732500000000,97257.20,97538.30,97254.40,97529.80,1036.036
1732500900000,97529.80,97782.00,97500.00,97636.70,1205.744
1732501800000,97636.80,97737.50,97436.30,97639.40,1134.652
1732502700000,97639.30,97670.40,97355.90,97414.30,776.073
1732503600000,97414.30,97564.50,97384.60,97523.40,615.275
1732504500000,97522.80,97849.70,97510.10,97672.00,1329.252
1732505400000,97671.90,97847.80,97566.00,97782.10,917.473
1732506300000,97782.10,97947.00,97782.00,97935.90,1086.394
1732507200000,97935.80,98100.00,97854.50,98048.60,2093.958
1732508100000,98048.70,98048.70,97681.50,97775.20,1455.331
1732509000000,97775.20,97856.20,97724.50,97829.90,573.341
1732509900000,97830.00,97859.40,97600.00,97859.30,937.835
1732510800000,97859.30,98042.50,97828.50,97995.30,1245.916
1732511700000,97995.30,98254.40,97994.80,98170.40,1768.836
1732512600000,98170.40,98300.00,98035.60,98150.00,1346.127
1732513500000,98150.00,98195.20,98041.20,98131.40,850.378
1732514400000,98131.40,98398.00,98094.60,98320.00,1737.935
1732515300000,98319.90,98421.60,98249.20,98300.50,1388.106
1732516200000,98300.60,98349.90,98190.40,98250.10,783.386
1732517100000,98250.00,98292.60,98083.00,98131.80,1184.706
1732518000000,98131.80,98283.80,98094.00,98278.60,644.498
1732518900000,98278.60,98331.20,97973.70,98105.90,1178.643
1732519800000,98105.80,98111.30,97852.30,97911.50,1689.695
1732520700000,97911.40,98169.60,97783.30,98112.90,1476.719
1732521600000,98113.00,98320.00,97911.10,98275.80,2219.644
1732522500000,98275.70,98330.00,98177.60,98310.20,1223.296
1732523400000,98310.10,98348.80,98129.70,98238.50,908.660
1732524300000,98238.60,98360.80,98238.50,98282.10,1310.709
1732525200000,98282.00,98799.90,98265.10,98613.80,4484.047
1732526100000,98613.90,98999.00,98568.00,98722.80,4735.681
1732527000000,98722.80,98851.50,98636.80,98711.90,1972.269
1732527900000,98711.80,98750.30,98550.00,98578.20,1615.211
1732528800000,98578.20,98777.00,98543.00,98597.80,1530.403
1732529700000,98597.80,98681.60,98273.80,98429.90,2481.788
1732530600000,98429.90,98587.60,98300.00,98350.00,1829.624
1732531500000,98350.00,98472.90,98332.90,98400.20,816.241
1732532400000,98400.20,98563.10,98350.10,98424.00,1928.625
1732533300000,98423.80,98658.20,98366.20,98570.10,1833.745
1732534200000,98570.10,98570.20,98151.60,98187.10,2107.130
1732535100000,98187.10,98330.00,98110.00,98268.00,1740.982
1732536000000,98268.10,98390.00,98100.10,98126.40,1655.900
1732536900000,98126.30,98174.10,98018.60,98091.30,1441.848
1732537800000,98091.30,98159.90,97957.30,97957.30,1375.293
1732538700000,97957.40,98100.50,97914.70,97981.50,1819.652
1732539600000,97981.60,98018.80,97313.00,97584.40,7667.563
1732540500000,97584.30,97735.50,97275.50,97719.20,5096.543
1732541400000,97719.20,97918.50,97500.00,97780.00,3964.713
1732542300000,97780.00,97832.40,97542.40,97542.50,2039.498
1732543200000,97542.50,97722.90,97514.70,97615.40,1741.694
1732544100000,97615.50,97626.30,97179.30,97319.20,4350.743
1732545000000,97319.30,97449.70,96512.00,96686.90,10242.724
1732545900000,96686.90,96707.70,95374.60,95444.40,19228.887
1732546800000,95444.30,95888.00,94665.40,95322.00,23369.471
1732547700000,95323.90,96170.70,95207.30,96155.20,12416.875
1732548600000,96155.20,96389.90,95610.00,96187.30,9448.969
1732549500000,96187.40,96551.90,96000.00,96040.40,6881.264
1732550400000,96040.40,96335.00,95757.80,96199.70,7086.278
1732551300000,96199.80,96562.70,96055.00,96153.00,3873.638
1732552200000,96153.10,96437.20,95884.60,95927.40,3406.392
1732553100000,95927.40,96199.50,95761.60,95977.10,2824.890
1732554000000,95977.10,95977.10,95112.40,95124.00,6030.369
1732554900000,95124.00,95445.10,94918.70,95146.40,5334.242
1732555800000,95146.40,95667.80,95007.30,95014.90,4201.577
1732556700000,95014.90,95416.60,94900.00,95291.50,2866.146
1732557600000,95291.40,95750.00,95034.40,95739.60,3880.187
1732558500000,95739.50,96017.40,95500.00,95521.20,3965.461
1732559400000,95521.20,95617.90,95059.10,95059.30,2284.236
1732560300000,95059.20,95246.20,94919.10,95210.30,2834.264
1732561200000,95210.40,95353.30,94858.00,95258.80,3495.270
1732562100000,95257.90,95261.60,94467.40,95155.60,6411.489
1732563000000,95155.60,95271.90,94621.90,95144.20,3849.536
1732563900000,95144.20,95205.00,94679.50,94723.60,2528.237
1732564800000,94723.70,95041.40,94557.50,95041.30,4322.462
1732565700000,95041.30,95243.10,94749.40,95076.10,2460.227
1732566600000,95076.00,95366.80,94863.10,94876.60,1901.931
1732567500000,94876.60,95091.30,94672.20,95018.00,3019.191
1732568400000,95018.00,95233.80,94778.00,94982.10,1834.045
1732569300000,94982.10,95064.60,94775.20,94942.30,1186.254
1732570200000,94942.20,94952.50,94049.00,94092.40,6389.875
1732571100000,94092.30,94287.90,93617.40,93840.00,8447.067
1732572000000,93840.00,94298.30,93510.00,94186.20,5447.664
1732572900000,94186.20,94192.50,93200.00,93456.30,6605.327
1732573800000,93456.20,93680.00,92666.00,93343.20,8322.806
1732574700000,93343.30,94490.00,93294.40,94479.00,7609.445
